horizon,diff_index,real_hardware,acc,ins
5,2,fake_yorktown4,0.951,-1
5,3,fake_yorktown4,0.929,-1
5,4,fake_yorktown4,0.966,-1
5,5,fake_yorktown4,0.957,-1
5,6,fake_yorktown4,0.034,-1
5,7,fake_yorktown4,0.062,-1
5,8,fake_yorktown4,0.954,-1
5,0,fake_yorktown5,0.773,-1
5,1,fake_yorktown5,0.618,-1
5,2,fake_yorktown5,0.685,-1
5,3,fake_yorktown5,0.616,-1
5,4,fake_yorktown5,0.777,-1
5,5,fake_yorktown5,0.687,-1
5,6,fake_yorktown5,0.226,-1
5,7,fake_yorktown5,0.388,-1
5,8,fake_yorktown5,0.691,-1
5,0,fake_essex0,0.958,-1
5,1,fake_essex0,0.929,-1
5,2,fake_essex0,0.943,-1
5,3,fake_essex0,0.932,-1
5,4,fake_essex0,0.956,-1
5,5,fake_essex0,0.937,-1
5,6,fake_essex0,0.039,-1
5,7,fake_essex0,0.074,-1
5,8,fake_essex0,0.941,-1
5,0,fake_essex1,0.961,-1
5,1,fake_essex1,0.932,-1
5,2,fake_essex1,0.954,-1
5,3,fake_essex1,0.938,-1
5,4,fake_essex1,0.969,-1
5,5,fake_essex1,0.95,-1
5,6,fake_essex1,0.032,-1
5,7,fake_essex1,0.065,-1
5,8,fake_essex1,0.953,-1
5,0,fake_essex2,0.942,-1
5,1,fake_essex2,0.931,-1
5,2,fake_essex2,0.932,-1
5,3,fake_essex2,0.928,-1
5,4,fake_essex2,0.942,-1
5,5,fake_essex2,0.932,-1
5,6,fake_essex2,0.05,-1
5,7,fake_essex2,0.08,-1
5,8,fake_essex2,0.93,-1
5,0,fake_vigo0,0.973,-1
5,1,fake_vigo0,0.955,-1
5,2,fake_vigo0,0.963,-1
5,3,fake_vigo0,0.954,-1
5,4,fake_vigo0,0.976,-1
5,5,fake_vigo0,0.967,-1
5,6,fake_vigo0,0.025,-1
5,7,fake_vigo0,0.049,-1
5,8,fake_vigo0,0.964,-1
5,0,fake_vigo1,0.982,-1
5,1,fake_vigo1,0.953,-1
5,2,fake_vigo1,0.973,-1
5,3,fake_vigo1,0.953,-1
5,4,fake_vigo1,0.982,-1
5,5,fake_vigo1,0.968,-1
5,6,fake_vigo1,0.019,-1
5,7,fake_vigo1,0.043,-1
5,8,fake_vigo1,0.965,-1
5,0,fake_vigo2,0.972,-1
5,1,fake_vigo2,0.968,-1
5,2,fake_vigo2,0.967,-1
5,3,fake_vigo2,0.965,-1
5,4,fake_vigo2,0.971,-1
5,5,fake_vigo2,0.969,-1
5,6,fake_vigo2,0.025,-1
5,7,fake_vigo2,0.038,-1
5,8,fake_vigo2,0.971,-1
5,0,fake_burlington0,0.926,-1
5,1,fake_burlington0,0.917,-1
5,2,fake_burlington0,0.922,-1
5,3,fake_burlington0,0.916,-1
5,4,fake_burlington0,0.936,-1
5,5,fake_burlington0,0.919,-1
5,6,fake_burlington0,0.073,-1
5,7,fake_burlington0,0.077,-1
5,8,fake_burlington0,0.925,-1
5,0,fake_burlington1,0.938,-1
5,1,fake_burlington1,0.927,-1
5,2,fake_burlington1,0.933,-1
5,3,fake_burlington1,0.925,-1
5,4,fake_burlington1,0.939,-1
5,5,fake_burlington1,0.937,-1
5,6,fake_burlington1,0.062,-1
5,7,fake_burlington1,0.073,-1
5,8,fake_burlington1,0.933,-1
5,0,fake_burlington2,0.959,-1
5,1,fake_burlington2,0.939,-1
5,2,fake_burlington2,0.944,-1
5,3,fake_burlington2,0.933,-1
5,4,fake_burlington2,0.95,-1
5,5,fake_burlington2,0.941,-1
5,6,fake_burlington2,0.051,-1
5,7,fake_burlington2,0.068,-1
5,8,fake_burlington2,0.948,-1
5,0,fake_quito0,0.934,-1
5,1,fake_quito0,0.899,-1
5,2,fake_quito0,0.92,-1
5,3,fake_quito0,0.903,-1
5,4,fake_quito0,0.926,-1
5,5,fake_quito0,0.915,-1
5,6,fake_quito0,0.073,-1
5,7,fake_quito0,0.092,-1
5,8,fake_quito0,0.913,-1
5,0,fake_quito1,0.963,-1
5,1,fake_quito1,0.924,-1
5,2,fake_quito1,0.938,-1
5,3,fake_quito1,0.927,-1
5,4,fake_quito1,0.962,-1
5,5,fake_quito1,0.947,-1
5,6,fake_quito1,0.043,-1
5,7,fake_quito1,0.073,-1
5,8,fake_quito1,0.942,-1
5,0,fake_quito2,0.922,-1
5,1,fake_quito2,0.873,-1
5,2,fake_quito2,0.905,-1
5,3,fake_quito2,0.88,-1
5,4,fake_quito2,0.928,-1
5,5,fake_quito2,0.894,-1
5,6,fake_quito2,0.069,-1
5,7,fake_quito2,0.127,-1
5,8,fake_quito2,0.905,-1
5,0,fake_london0,0.964,-1
5,1,fake_london0,0.916,-1
5,2,fake_london0,0.933,-1
5,3,fake_london0,0.915,-1
5,4,fake_london0,0.961,-1
5,5,fake_london0,0.938,-1
5,6,fake_london0,0.034,-1
5,7,fake_london0,0.086,-1
5,8,fake_london0,0.938,-1
5,0,fake_london1,0.964,-1
5,1,fake_london1,0.923,-1
5,2,fake_london1,0.937,-1
5,3,fake_london1,0.907,-1
5,4,fake_london1,0.967,-1
5,5,fake_london1,0.948,-1
5,6,fake_london1,0.037,-1
5,7,fake_london1,0.089,-1
5,8,fake_london1,0.946,-1
5,0,fake_london2,0.972,-1
5,1,fake_london2,0.951,-1
5,2,fake_london2,0.963,-1
5,3,fake_london2,0.954,-1
5,4,fake_london2,0.974,-1
5,5,fake_london2,0.965,-1
5,6,fake_london2,0.027,-1
5,7,fake_london2,0.048,-1
5,8,fake_london2,0.964,-1
5,0,fake_jakarta0,0.977,-1
5,1,fake_jakarta0,0.96,-1
5,2,fake_jakarta0,0.968,-1
5,3,fake_jakarta0,0.958,-1
5,4,fake_jakarta0,0.979,-1
5,5,fake_jakarta0,0.963,-1
5,6,fake_jakarta0,0.028,-1
5,7,fake_jakarta0,0.045,-1
5,8,fake_jakarta0,0.966,-1
5,0,fake_jakarta1,0.976,-1
5,1,fake_jakarta1,0.957,-1
5,2,fake_jakarta1,0.963,-1
5,3,fake_jakarta1,0.954,-1
5,4,fake_jakarta1,0.972,-1
5,5,fake_jakarta1,0.964,-1
5,6,fake_jakarta1,0.017,-1
5,7,fake_jakarta1,0.043,-1
5,8,fake_jakarta1,0.963,-1
5,0,fake_jakarta2,0.957,-1
5,1,fake_jakarta2,0.956,-1
5,2,fake_jakarta2,0.962,-1
5,3,fake_jakarta2,0.954,-1
5,4,fake_jakarta2,0.962,-1
5,5,fake_jakarta2,0.961,-1
5,6,fake_jakarta2,0.038,-1
5,7,fake_jakarta2,0.044,-1
5,8,fake_jakarta2,0.958,-1
5,0,fake_jakarta3,0.954,-1
5,1,fake_jakarta3,0.931,-1
5,2,fake_jakarta3,0.952,-1
5,3,fake_jakarta3,0.933,-1
5,4,fake_jakarta3,0.961,-1
5,5,fake_jakarta3,0.947,-1
5,6,fake_jakarta3,0.047,-1
5,7,fake_jakarta3,0.067,-1
5,8,fake_jakarta3,0.951,-1
5,0,fake_jakarta4,0.971,-1
5,1,fake_jakarta4,0.941,-1
5,2,fake_jakarta4,0.958,-1
5,3,fake_jakarta4,0.944,-1
5,4,fake_jakarta4,0.974,-1
5,5,fake_jakarta4,0.955,-1
5,6,fake_jakarta4,0.031,-1
5,7,fake_jakarta4,0.049,-1
5,8,fake_jakarta4,0.954,-1
5,0,fake_oslo0,0.975,-1
5,1,fake_oslo0,0.975,-1
5,2,fake_oslo0,0.974,-1
5,3,fake_oslo0,0.972,-1
5,4,fake_oslo0,0.967,-1
5,5,fake_oslo0,0.974,-1
5,6,fake_oslo0,0.023,-1
5,7,fake_oslo0,0.025,-1
5,8,fake_oslo0,0.973,-1
5,0,fake_oslo1,0.978,-1
5,1,fake_oslo1,0.971,-1
5,2,fake_oslo1,0.973,-1
5,3,fake_oslo1,0.974,-1
5,4,fake_oslo1,0.973,-1
5,5,fake_oslo1,0.979,-1
5,6,fake_oslo1,0.025,-1
5,7,fake_oslo1,0.024,-1
5,8,fake_oslo1,0.977,-1
5,0,fake_oslo2,0.974,-1
5,1,fake_oslo2,0.969,-1
5,2,fake_oslo2,0.974,-1
5,3,fake_oslo2,0.974,-1
5,4,fake_oslo2,0.972,-1
5,5,fake_oslo2,0.974,-1
5,6,fake_oslo2,0.023,-1
5,7,fake_oslo2,0.028,-1
5,8,fake_oslo2,0.974,-1
5,0,fake_oslo3,0.981,-1
5,1,fake_oslo3,0.972,-1
5,2,fake_oslo3,0.976,-1
5,3,fake_oslo3,0.983,-1
5,4,fake_oslo3,0.974,-1
5,5,fake_oslo3,0.983,-1
5,6,fake_oslo3,0.02,-1
5,7,fake_oslo3,0.021,-1
5,8,fake_oslo3,0.985,-1
5,0,fake_oslo4,0.982,-1
5,1,fake_oslo4,0.979,-1
5,2,fake_oslo4,0.98,-1
5,3,fake_oslo4,0.979,-1
5,4,fake_oslo4,0.983,-1
5,5,fake_oslo4,0.982,-1
5,6,fake_oslo4,0.02,-1
5,7,fake_oslo4,0.021,-1
5,8,fake_oslo4,0.978,-1
5,0,fake_perth0,0.974,-1
5,1,fake_perth0,0.97,-1
5,2,fake_perth0,0.968,-1
5,3,fake_perth0,0.97,-1
5,4,fake_perth0,0.975,-1
5,5,fake_perth0,0.978,-1
5,6,fake_perth0,0.031,-1
5,7,fake_perth0,0.027,-1
5,8,fake_perth0,0.975,-1
5,0,fake_perth1,0.971,-1
5,1,fake_perth1,0.971,-1
5,2,fake_perth1,0.971,-1
5,3,fake_perth1,0.97,-1
5,4,fake_perth1,0.974,-1
5,5,fake_perth1,0.972,-1
5,6,fake_perth1,0.029,-1
5,7,fake_perth1,0.027,-1
5,8,fake_perth1,0.971,-1
5,0,fake_perth2,0.974,-1
5,1,fake_perth2,0.971,-1
5,2,fake_perth2,0.972,-1
5,3,fake_perth2,0.973,-1
5,4,fake_perth2,0.977,-1
5,5,fake_perth2,0.978,-1
5,6,fake_perth2,0.026,-1
5,7,fake_perth2,0.022,-1
5,8,fake_perth2,0.977,-1
5,0,fake_perth3,0.963,-1
5,1,fake_perth3,0.958,-1
5,2,fake_perth3,0.959,-1
5,3,fake_perth3,0.958,-1
5,4,fake_perth3,0.963,-1
5,5,fake_perth3,0.96,-1
5,6,fake_perth3,0.041,-1
5,7,fake_perth3,0.037,-1
5,8,fake_perth3,0.958,-1
5,0,fake_perth4,0.965,-1
5,1,fake_perth4,0.966,-1
5,2,fake_perth4,0.967,-1
5,3,fake_perth4,0.964,-1
5,4,fake_perth4,0.968,-1
5,5,fake_perth4,0.964,-1
5,6,fake_perth4,0.032,-1
5,7,fake_perth4,0.04,-1
5,8,fake_perth4,0.968,-1
5,0,fake_lagos0,0.983,-1
5,1,fake_lagos0,0.98,-1
5,2,fake_lagos0,0.98,-1
5,3,fake_lagos0,0.98,-1
5,4,fake_lagos0,0.984,-1
5,5,fake_lagos0,0.985,-1
5,6,fake_lagos0,0.016,-1
5,7,fake_lagos0,0.018,-1
5,8,fake_lagos0,0.981,-1
5,0,fake_lagos1,0.981,-1
5,1,fake_lagos1,0.982,-1
5,2,fake_lagos1,0.983,-1
5,3,fake_lagos1,0.984,-1
5,4,fake_lagos1,0.982,-1
5,5,fake_lagos1,0.984,-1
5,6,fake_lagos1,0.013,-1
5,7,fake_lagos1,0.015,-1
5,8,fake_lagos1,0.979,-1
5,0,fake_lagos2,0.992,-1
5,1,fake_lagos2,0.988,-1
5,2,fake_lagos2,0.991,-1
5,3,fake_lagos2,0.987,-1
5,4,fake_lagos2,0.987,-1
5,5,fake_lagos2,0.987,-1
5,6,fake_lagos2,0.01,-1
5,7,fake_lagos2,0.012,-1
5,8,fake_lagos2,0.989,-1
5,0,fake_lagos3,0.978,-1
5,1,fake_lagos3,0.972,-1
5,2,fake_lagos3,0.975,-1
5,3,fake_lagos3,0.972,-1
5,4,fake_lagos3,0.978,-1
5,5,fake_lagos3,0.979,-1
5,6,fake_lagos3,0.017,-1
5,7,fake_lagos3,0.023,-1
5,8,fake_lagos3,0.977,-1
5,0,fake_lagos4,0.988,-1
5,1,fake_lagos4,0.983,-1
5,2,fake_lagos4,0.981,-1
5,3,fake_lagos4,0.98,-1
5,4,fake_lagos4,0.988,-1
5,5,fake_lagos4,0.985,-1
5,6,fake_lagos4,0.017,-1
5,7,fake_lagos4,0.019,-1
5,8,fake_lagos4,0.978,-1
5,0,fake_nairobi0,0.973,-1
5,1,fake_nairobi0,0.947,-1
5,2,fake_nairobi0,0.956,-1
5,3,fake_nairobi0,0.944,-1
5,4,fake_nairobi0,0.975,-1
5,5,fake_nairobi0,0.963,-1
5,6,fake_nairobi0,0.026,-1
5,7,fake_nairobi0,0.05,-1
5,8,fake_nairobi0,0.966,-1
5,0,fake_nairobi1,0.975,-1
5,1,fake_nairobi1,0.957,-1
5,2,fake_nairobi1,0.964,-1
5,3,fake_nairobi1,0.953,-1
5,4,fake_nairobi1,0.976,-1
5,5,fake_nairobi1,0.967,-1
5,6,fake_nairobi1,0.022,-1
5,7,fake_nairobi1,0.049,-1
5,8,fake_nairobi1,0.962,-1
5,0,fake_nairobi2,0.977,-1
5,1,fake_nairobi2,0.942,-1
5,2,fake_nairobi2,0.957,-1
5,3,fake_nairobi2,0.944,-1
5,4,fake_nairobi2,0.972,-1
5,5,fake_nairobi2,0.957,-1
5,6,fake_nairobi2,0.031,-1
5,7,fake_nairobi2,0.058,-1
5,8,fake_nairobi2,0.96,-1
5,0,fake_nairobi3,0.967,-1
5,1,fake_nairobi3,0.948,-1
5,2,fake_nairobi3,0.963,-1
5,3,fake_nairobi3,0.951,-1
5,4,fake_nairobi3,0.968,-1
5,5,fake_nairobi3,0.962,-1
5,6,fake_nairobi3,0.024,-1
5,7,fake_nairobi3,0.044,-1
5,8,fake_nairobi3,0.956,-1
5,0,fake_nairobi4,0.97,-1
5,1,fake_nairobi4,0.952,-1
5,2,fake_nairobi4,0.965,-1
5,3,fake_nairobi4,0.952,-1
5,4,fake_nairobi4,0.97,-1
5,5,fake_nairobi4,0.959,-1
5,6,fake_nairobi4,0.031,-1
5,7,fake_nairobi4,0.048,-1
5,8,fake_nairobi4,0.964,-1
5,0,fake_casablanca0,0.966,-1
5,1,fake_casablanca0,0.956,-1
5,2,fake_casablanca0,0.959,-1
5,3,fake_casablanca0,0.958,-1
5,4,fake_casablanca0,0.971,-1
5,5,fake_casablanca0,0.963,-1
5,6,fake_casablanca0,0.035,-1
5,7,fake_casablanca0,0.043,-1
5,8,fake_casablanca0,0.959,-1
5,0,fake_casablanca1,0.976,-1
5,1,fake_casablanca1,0.958,-1
5,2,fake_casablanca1,0.972,-1
5,3,fake_casablanca1,0.966,-1
5,4,fake_casablanca1,0.976,-1
5,5,fake_casablanca1,0.97,-1
5,6,fake_casablanca1,0.023,-1
5,7,fake_casablanca1,0.036,-1
5,8,fake_casablanca1,0.97,-1
5,0,fake_casablanca2,0.974,-1
5,1,fake_casablanca2,0.97,-1
5,2,fake_casablanca2,0.969,-1
5,3,fake_casablanca2,0.97,-1
5,4,fake_casablanca2,0.974,-1
5,5,fake_casablanca2,0.971,-1
5,6,fake_casablanca2,0.029,-1
5,7,fake_casablanca2,0.028,-1
5,8,fake_casablanca2,0.969,-1
5,0,fake_casablanca3,0.977,-1
5,1,fake_casablanca3,0.965,-1
5,2,fake_casablanca3,0.972,-1
5,3,fake_casablanca3,0.96,-1
5,4,fake_casablanca3,0.973,-1
5,5,fake_casablanca3,0.962,-1
5,6,fake_casablanca3,0.024,-1
5,7,fake_casablanca3,0.045,-1
5,8,fake_casablanca3,0.967,-1
5,0,fake_casablanca4,0.974,-1
5,1,fake_casablanca4,0.955,-1
5,2,fake_casablanca4,0.967,-1
5,3,fake_casablanca4,0.961,-1
5,4,fake_casablanca4,0.98,-1
5,5,fake_casablanca4,0.964,-1
5,6,fake_casablanca4,0.019,-1
5,7,fake_casablanca4,0.044,-1
5,8,fake_casablanca4,0.975,-1
5,0,fake_melbourne0,0.963,-1
5,1,fake_melbourne0,0.931,-1
5,2,fake_melbourne0,0.944,-1
5,3,fake_melbourne0,0.925,-1
5,4,fake_melbourne0,0.964,-1
5,5,fake_melbourne0,0.95,-1
5,6,fake_melbourne0,0.03,-1
5,7,fake_melbourne0,0.069,-1
5,8,fake_melbourne0,0.944,-1
5,0,fake_melbourne1,0.926,-1
5,1,fake_melbourne1,0.87,-1
5,2,fake_melbourne1,0.893,-1
5,3,fake_melbourne1,0.867,-1
5,4,fake_melbourne1,0.922,-1
5,5,fake_melbourne1,0.899,-1
5,6,fake_melbourne1,0.077,-1
5,7,fake_melbourne1,0.142,-1
5,8,fake_melbourne1,0.886,-1
5,0,fake_melbourne2,0.937,-1
5,1,fake_melbourne2,0.871,-1
5,2,fake_melbourne2,0.907,-1
5,3,fake_melbourne2,0.876,-1
5,4,fake_melbourne2,0.934,-1
5,5,fake_melbourne2,0.908,-1
5,6,fake_melbourne2,0.063,-1
5,7,fake_melbourne2,0.129,-1
5,8,fake_melbourne2,0.898,-1
5,0,fake_melbourne3,0.702,-1
5,1,fake_melbourne3,0.844,-1
5,2,fake_melbourne3,0.778,-1
5,3,fake_melbourne3,0.855,-1
5,4,fake_melbourne3,0.723,-1
5,5,fake_melbourne3,0.792,-1
5,6,fake_melbourne3,0.287,-1
5,7,fake_melbourne3,0.151,-1
5,8,fake_melbourne3,0.784,-1
5,0,fake_melbourne4,0.943,-1
5,1,fake_melbourne4,0.929,-1
5,2,fake_melbourne4,0.936,-1
5,3,fake_melbourne4,0.929,-1
5,4,fake_melbourne4,0.939,-1
5,5,fake_melbourne4,0.932,-1
5,6,fake_melbourne4,0.06,-1
5,7,fake_melbourne4,0.074,-1
5,8,fake_melbourne4,0.937,-1
5,0,fake_melbourne5,0.938,-1
5,1,fake_melbourne5,0.927,-1
5,2,fake_melbourne5,0.936,-1
5,3,fake_melbourne5,0.921,-1
5,4,fake_melbourne5,0.94,-1
5,5,fake_melbourne5,0.943,-1
5,6,fake_melbourne5,0.061,-1
5,7,fake_melbourne5,0.078,-1
5,8,fake_melbourne5,0.937,-1
5,0,fake_melbourne6,0.951,-1
5,1,fake_melbourne6,0.882,-1
5,2,fake_melbourne6,0.918,-1
5,3,fake_melbourne6,0.888,-1
5,4,fake_melbourne6,0.946,-1
5,5,fake_melbourne6,0.911,-1
5,6,fake_melbourne6,0.064,-1
5,7,fake_melbourne6,0.11,-1
5,8,fake_melbourne6,0.909,-1
5,0,fake_melbourne7,0.953,-1
5,1,fake_melbourne7,0.884,-1
5,2,fake_melbourne7,0.911,-1
5,3,fake_melbourne7,0.885,-1
5,4,fake_melbourne7,0.954,-1
5,5,fake_melbourne7,0.911,-1
5,6,fake_melbourne7,0.047,-1
5,7,fake_melbourne7,0.118,-1
5,8,fake_melbourne7,0.922,-1
5,0,fake_guadalupe0,0.952,-1
5,1,fake_guadalupe0,0.901,-1
5,2,fake_guadalupe0,0.924,-1
5,3,fake_guadalupe0,0.897,-1
5,4,fake_guadalupe0,0.957,-1
5,5,fake_guadalupe0,0.93,-1
5,6,fake_guadalupe0,0.053,-1
5,7,fake_guadalupe0,0.097,-1
5,8,fake_guadalupe0,0.92,-1
5,0,fake_guadalupe1,0.953,-1
5,1,fake_guadalupe1,0.9,-1
5,2,fake_guadalupe1,0.927,-1
5,3,fake_guadalupe1,0.892,-1
5,4,fake_guadalupe1,0.953,-1
5,5,fake_guadalupe1,0.927,-1
5,6,fake_guadalupe1,0.04,-1
5,7,fake_guadalupe1,0.102,-1
5,8,fake_guadalupe1,0.935,-1
5,0,fake_guadalupe2,0.978,-1
5,1,fake_guadalupe2,0.97,-1
5,2,fake_guadalupe2,0.974,-1
5,3,fake_guadalupe2,0.967,-1
5,4,fake_guadalupe2,0.983,-1
5,5,fake_guadalupe2,0.978,-1
5,6,fake_guadalupe2,0.021,-1
5,7,fake_guadalupe2,0.032,-1
5,8,fake_guadalupe2,0.975,-1
5,0,fake_guadalupe3,0.977,-1
5,1,fake_guadalupe3,0.947,-1
5,2,fake_guadalupe3,0.968,-1
5,3,fake_guadalupe3,0.951,-1
5,4,fake_guadalupe3,0.976,-1
5,5,fake_guadalupe3,0.964,-1
5,6,fake_guadalupe3,0.021,-1
5,7,fake_guadalupe3,0.049,-1
5,8,fake_guadalupe3,0.969,-1
5,0,fake_tokyo0,0.887,-1
5,1,fake_tokyo0,0.887,-1
5,2,fake_tokyo0,0.887,-1
5,3,fake_tokyo0,0.892,-1
5,4,fake_tokyo0,0.886,-1
5,5,fake_tokyo0,0.882,-1
5,6,fake_tokyo0,0.106,-1
5,7,fake_tokyo0,0.12,-1
5,8,fake_tokyo0,0.892,-1
5,0,fake_tokyo1,0.86,-1
5,1,fake_tokyo1,0.841,-1
5,2,fake_tokyo1,0.856,-1
5,3,fake_tokyo1,0.827,-1
5,4,fake_tokyo1,0.852,-1
5,5,fake_tokyo1,0.844,-1
5,6,fake_tokyo1,0.144,-1
5,7,fake_tokyo1,0.172,-1
5,8,fake_tokyo1,0.85,-1
5,0,fake_tokyo2,0.833,-1
5,1,fake_tokyo2,0.715,-1
5,2,fake_tokyo2,0.767,-1
5,3,fake_tokyo2,0.707,-1
5,4,fake_tokyo2,0.823,-1
5,5,fake_tokyo2,0.768,-1
5,6,fake_tokyo2,0.173,-1
5,7,fake_tokyo2,0.292,-1
5,8,fake_tokyo2,0.763,-1
5,0,fake_tokyo3,0.848,-1
5,1,fake_tokyo3,0.733,-1
5,2,fake_tokyo3,0.781,-1
5,3,fake_tokyo3,0.722,-1
5,4,fake_tokyo3,0.847,-1
5,5,fake_tokyo3,0.787,-1
5,6,fake_tokyo3,0.169,-1
5,7,fake_tokyo3,0.259,-1
5,8,fake_tokyo3,0.787,-1
5,0,fake_tokyo4,0.922,-1
5,1,fake_tokyo4,0.915,-1
5,2,fake_tokyo4,0.917,-1
5,3,fake_tokyo4,0.909,-1
5,4,fake_tokyo4,0.921,-1
5,5,fake_tokyo4,0.915,-1
5,6,fake_tokyo4,0.072,-1
5,7,fake_tokyo4,0.088,-1
5,8,fake_tokyo4,0.917,-1
5,0,fake_tokyo5,0.949,-1
5,1,fake_tokyo5,0.934,-1
5,2,fake_tokyo5,0.946,-1
5,3,fake_tokyo5,0.935,-1
5,4,fake_tokyo5,0.946,-1
5,5,fake_tokyo5,0.941,-1
5,6,fake_tokyo5,0.049,-1
5,7,fake_tokyo5,0.061,-1
5,8,fake_tokyo5,0.942,-1
5,0,fake_tokyo6,0.916,-1
5,1,fake_tokyo6,0.925,-1
5,2,fake_tokyo6,0.914,-1
5,3,fake_tokyo6,0.92,-1
5,4,fake_tokyo6,0.916,-1
5,5,fake_tokyo6,0.919,-1
5,6,fake_tokyo6,0.086,-1
5,7,fake_tokyo6,0.078,-1
5,8,fake_tokyo6,0.917,-1
5,0,fake_tokyo7,0.916,-1
5,1,fake_tokyo7,0.923,-1
5,2,fake_tokyo7,0.931,-1
5,3,fake_tokyo7,0.927,-1
5,4,fake_tokyo7,0.918,-1
5,5,fake_tokyo7,0.935,-1
5,6,fake_tokyo7,0.086,-1
5,7,fake_tokyo7,0.074,-1
5,8,fake_tokyo7,0.93,-1
5,0,fake_tokyo8,0.953,-1
5,1,fake_tokyo8,0.917,-1
5,2,fake_tokyo8,0.93,-1
5,3,fake_tokyo8,0.908,-1
5,4,fake_tokyo8,0.953,-1
5,5,fake_tokyo8,0.931,-1
5,6,fake_tokyo8,0.047,-1
5,7,fake_tokyo8,0.095,-1
5,8,fake_tokyo8,0.929,-1
5,0,fake_tokyo9,0.962,-1
5,1,fake_tokyo9,0.923,-1
5,2,fake_tokyo9,0.941,-1
5,3,fake_tokyo9,0.918,-1
5,4,fake_tokyo9,0.96,-1
5,5,fake_tokyo9,0.943,-1
5,6,fake_tokyo9,0.038,-1
5,7,fake_tokyo9,0.081,-1
5,8,fake_tokyo9,0.935,-1
5,0,fake_poughkeepsie0,0.97,-1
5,1,fake_poughkeepsie0,0.941,-1
5,2,fake_poughkeepsie0,0.958,-1
5,3,fake_poughkeepsie0,0.943,-1
5,4,fake_poughkeepsie0,0.964,-1
5,5,fake_poughkeepsie0,0.958,-1
5,6,fake_poughkeepsie0,0.028,-1
5,7,fake_poughkeepsie0,0.058,-1
5,8,fake_poughkeepsie0,0.955,-1
5,0,fake_poughkeepsie1,0.953,-1
5,1,fake_poughkeepsie1,0.958,-1
5,2,fake_poughkeepsie1,0.955,-1
5,3,fake_poughkeepsie1,0.951,-1
5,4,fake_poughkeepsie1,0.958,-1
5,5,fake_poughkeepsie1,0.949,-1
5,6,fake_poughkeepsie1,0.047,-1
5,7,fake_poughkeepsie1,0.047,-1
5,8,fake_poughkeepsie1,0.948,-1
5,0,fake_poughkeepsie2,0.847,-1
5,1,fake_poughkeepsie2,0.854,-1
5,2,fake_poughkeepsie2,0.85,-1
5,3,fake_poughkeepsie2,0.846,-1
5,4,fake_poughkeepsie2,0.86,-1
5,5,fake_poughkeepsie2,0.848,-1
5,6,fake_poughkeepsie2,0.143,-1
5,7,fake_poughkeepsie2,0.161,-1
5,8,fake_poughkeepsie2,0.857,-1
5,0,fake_poughkeepsie3,0.893,-1
5,1,fake_poughkeepsie3,0.883,-1
5,2,fake_poughkeepsie3,0.89,-1
5,3,fake_poughkeepsie3,0.875,-1
5,4,fake_poughkeepsie3,0.882,-1
5,5,fake_poughkeepsie3,0.881,-1
5,6,fake_poughkeepsie3,0.117,-1
5,7,fake_poughkeepsie3,0.112,-1
5,8,fake_poughkeepsie3,0.888,-1
5,0,fake_poughkeepsie4,0.837,-1
5,1,fake_poughkeepsie4,0.717,-1
5,2,fake_poughkeepsie4,0.753,-1
5,3,fake_poughkeepsie4,0.688,-1
5,4,fake_poughkeepsie4,0.831,-1
5,5,fake_poughkeepsie4,0.764,-1
5,6,fake_poughkeepsie4,0.171,-1
5,7,fake_poughkeepsie4,0.303,-1
5,8,fake_poughkeepsie4,0.769,-1
5,0,fake_poughkeepsie5,0.851,-1
5,1,fake_poughkeepsie5,0.702,-1
5,2,fake_poughkeepsie5,0.768,-1
5,3,fake_poughkeepsie5,0.69,-1
5,4,fake_poughkeepsie5,0.837,-1
5,5,fake_poughkeepsie5,0.77,-1
5,6,fake_poughkeepsie5,0.16,-1
5,7,fake_poughkeepsie5,0.289,-1
5,8,fake_poughkeepsie5,0.774,-1
5,0,fake_johannesburg0,0.73,-1
5,1,fake_johannesburg0,0.878,-1
5,2,fake_johannesburg0,0.81,-1
5,3,fake_johannesburg0,0.883,-1
5,4,fake_johannesburg0,0.723,-1
5,5,fake_johannesburg0,0.802,-1
5,6,fake_johannesburg0,0.26,-1
5,7,fake_johannesburg0,0.118,-1
5,8,fake_johannesburg0,0.803,-1
5,0,fake_johannesburg1,0.946,-1
5,1,fake_johannesburg1,0.816,-1
5,2,fake_johannesburg1,0.887,-1
5,3,fake_johannesburg1,0.814,-1
5,4,fake_johannesburg1,0.945,-1
5,5,fake_johannesburg1,0.886,-1
5,6,fake_johannesburg1,0.055,-1
5,7,fake_johannesburg1,0.186,-1
5,8,fake_johannesburg1,0.877,-1
5,0,fake_johannesburg2,0.902,-1
5,1,fake_johannesburg2,0.894,-1
5,2,fake_johannesburg2,0.896,-1
5,3,fake_johannesburg2,0.899,-1
5,4,fake_johannesburg2,0.888,-1
5,5,fake_johannesburg2,0.896,-1
5,6,fake_johannesburg2,0.106,-1
5,7,fake_johannesburg2,0.109,-1
5,8,fake_johannesburg2,0.896,-1
5,0,fake_johannesburg3,0.936,-1
5,1,fake_johannesburg3,0.932,-1
5,2,fake_johannesburg3,0.927,-1
5,3,fake_johannesburg3,0.935,-1
5,4,fake_johannesburg3,0.943,-1
5,5,fake_johannesburg3,0.937,-1
5,6,fake_johannesburg3,0.054,-1
5,7,fake_johannesburg3,0.068,-1
